taxroll_number,effective_build_year,net_area,basement_finished,has_fireplace,assessed_value,fully_complete,lot_size,walkout_basement,air_conditioning,site_coverage,lon,lat,valuation_group_residential.south
10000673,2005,144.6,1,1,619500,1,939.779,0,1,0.21,-113.5661299,53.44762499,1
10000674,2004,247.6,1,1,744500,1,682.248,0,1,0.3,-113.5660048,53.4475167,1
10000675,2005,183.4,1,1,787500,1,802.459,0,1,0.33,-113.5660909,53.44727439,1
10001427,2004,158.3,1,1,636500,1,517.895,0,0,0.38,-113.5684376,53.44625847,1
10001426,2004,249.21,0,1,714000,1,517.896,0,1,0.34,-113.5684374,53.44613266,1
10001425,2003,267.7,0,1,718500,1,517.853,0,0,0.36,-113.5684372,53.44600686,1
10001424,2004,253.4,0,1,788500,1,504.7,0,0,0.32,-113.5684406,53.44588106,1
10001423,2004,154.4,1,1,678500,1,526.793,0,0,0.37,-113.5684837,53.44572396,1
10001422,2003,308,1,1,918500,1,825.959,1,0,0.24,-113.5684456,53.44556432,1
10001421,2003,168.2,1,1,763000,1,701.947,1,0,0.31,-113.5683387,53.44543139,1
10001420,2004,154.08,1,1,628000,1,510.579,1,0,0.38,-113.5679762,53.44547276,1
10001402,2004,209.64,1,1,796500,1,601.638,0,1,0.29,-113.5677769,53.4459865,1
10001419,2004,278.2,1,1,832000,1,559.01,0,1,0.35,-113.5677281,53.44550107,1
10001403,2004,237,0,1,701000,1,517.883,0,0,0.31,-113.5675455,53.44598566,1
10001418,2004,159.8,1,1,747500,1,562.665,1,1,0.36,-113.5674993,53.44550024,1
10001404,2004,253.02,0,1,658500,1,517.896,0,0,0.33,-113.5673348,53.4459849,1
10001417,2004,278.07,0,1,778500,1,562.663,0,0,0.36,-113.5672705,53.44549941,1
10001405,2004,244.5,1,1,731500,1,517.91,0,0,0.31,-113.5671242,53.44598414,1
10001416,2003,163.9,1,1,764500,1,562.662,1,1,0.38,-113.5670416,53.44549859,1
10001406,2004,226.14,1,1,700500,1,517.813,0,1,0.29,-113.5669134,53.44598786,1
10001415,2009,164.2,1,0,770500,1,553.605,1,1,0.39,-113.5668127,53.4455,1
10001407,2004,225.36,0,1,619000,1,476.322,0,1,0.3,-113.5667029,53.44599833,1
10001414,2004,166.9,1,1,756500,1,570.569,1,0,0.37,-113.5665144,53.44546972,1
10001409,2004,243.5,1,1,712500,1,507.982,0,1,0.33,-113.5664234,53.44603326,1
10001413,2003,247.2,0,1,732500,1,825.544,1,0,0.22,-113.566243,53.4454867,1
10001410,2005,199.2,0,1,594500,1,864.825,0,0,0.16,-113.566169,53.44598516,1
10001412,2005,274.3,1,1,822500,1,784.88,1,1,0.26,-113.5659976,53.44554422,1
10001411,2004,236.73,0,1,674000,1,713.221,0,0,0.23,-113.5659955,53.44589917,1
10001380,2002,240.4,0,1,694000,1,568.309,0,0,0.29,-113.5688662,53.44679469,1
10001381,2002,230.7,0,1,704000,1,573.22,0,1,0.32,-113.5686418,53.44680062,1
10001382,2002,164,1,1,703000,1,541.039,0,1,0.39,-113.5684175,53.44680206,1
10001428,2004,157.8,1,1,730500,1,637.08,0,1,0.35,-113.5684378,53.44640225,1
10001383,2003,211.3,0,1,606500,1,517.82,0,1,0.26,-113.5682023,53.44680128,1
10001384,2004,155.4,1,1,875000,1,517.82,0,1,0.4,-113.5679916,53.44680501,1
10001385,2004,225.99,0,1,707500,1,562.575,0,0,0.32,-113.5677718,53.44680422,1
10001401,2003,279.4,1,1,986500,1,629.693,0,1,0.38,-113.5677714,53.44631897,1
10001386,2003,310.1,1,1,984500,1,562.574,0,0,0.4,-113.5675429,53.44680339,1
10001400,2004,243.78,0,1,701500,1,517.799,0,0,0.34,-113.5675346,53.44631811,1
10001387,2003,245.2,0,1,851500,1,562.574,0,0,0.34,-113.5673141,53.44680256,1
10001399,2004,151.8,1,1,635500,1,539.971,0,0,0.37,-113.5673194,53.44631733,1
10001388,2003,282.9,0,1,739500,1,562.574,0,0,0.34,-113.5670851,53.44680173,1
10001398,2004,229.47,0,1,685500,1,517.762,0,0,0.33,-113.5671042,53.44631655,1
10001389,2003,251.3,1,1,734500,1,559.476,0,0,0.31,-113.5668562,53.4468054,1
10001397,2004,230.94,0,1,693500,1,517.188,0,1,0.33,-113.5668935,53.44632028,1
10001390,2004,195.96,1,1,611500,1,487.752,0,0,0.28,-113.5666162,53.44682924,1
10001396,2004,246.1,1,1,781000,1,468.037,1,0,0.35,-113.566683,53.44630154,1
10001391,2003,261,1,1,698500,1,724.837,0,1,0.25,-113.566308,53.44685058,1
10001395,2003,267.4,1,1,874500,1,556.822,1,0,0.34,-113.5663802,53.44626225,1
10001394,2002,213.8,0,1,625000,1,919.722,0,0,0.18,-113.566088,53.44632185,1
10001393,2005,199.2,1,1,599000,1,662.843,0,0,0.21,-113.5660237,53.44645192,1
10001392,2003,237.5,0,1,684500,1,753.259,0,1,0.22,-113.5659895,53.44673485,1
9965093,2006,298.7,1,1,864500,1,535.296,1,0,0.38,-113.5891489,53.44767042,1
9965094,2002,119.4,1,0,490000,1,535.296,1,0,0.29,-113.5889186,53.44767412,1
9965095,2003,143.6,1,1,626000,1,535.297,1,0,0.36,-113.5886883,53.44767333,1
9965096,2002,208.5,1,1,648500,1,535.296,1,1,0.27,-113.5884581,53.44767254,1
9965097,2003,204,1,1,621000,1,535.297,1,0,0.26,-113.5882278,53.44767175,1
9965098,2002,245.6,1,1,712000,1,535.298,1,0,0.35,-113.5879975,53.44767544,1
9965099,2002,226.7,1,1,655000,1,535.297,1,0,0.3,-113.5877673,53.44767465,1
9965100,2002,188.9,1,1,624000,1,634.258,1,0,0.23,-113.5875009,53.44768721,1
9994338,2002,202.9,1,1,652000,1,644.648,0,1,0.21,-113.5717206,53.44827644,1
9994330,2002,278,1,1,781000,1,666.947,0,0,0.27,-113.5710937,53.44864037,1
9994339,2002,280.9,1,1,794000,1,557.922,0,1,0.36,-113.5714907,53.44822844,1
9994332,2002,254.7,0,1,733000,1,563.065,0,1,0.32,-113.5708611,53.44856765,1
9994340,2002,285,1,1,830000,1,557.844,0,1,0.39,-113.5712934,53.44815809,1
9994333,2003,219.3,1,1,705500,1,548.43,0,1,0.28,-113.5706692,53.44849058,1
9994341,2002,171.8,1,1,729500,1,571.885,0,1,0.39,-113.571103,53.44808102,1
9994334,2003,249.2,1,1,747500,1,535.637,0,1,0.33,-113.570499,53.4484046,1
9994342,2002,216.3,1,1,714000,1,600.905,0,0,0.28,-113.5709375,53.44796361,1
9994335,2002,251.1,1,1,745500,1,532.972,0,0,0.34,-113.5703428,53.44831418,1
9994343,2002,265.5,1,1,771000,1,586.475,0,0,0.32,-113.5707531,53.44787758,1
9994336,2002,238.5,0,1,705000,1,541.125,0,0,0.33,-113.57018,53.44822373,1
9994344,2002,272.7,1,1,775500,1,580.911,0,0,0.33,-113.5705699,53.44777807,1
9994337,2002,212.8,1,1,716500,1,554.516,0,1,0.31,-113.5700001,53.4481467,1
10008257,2005,179.1,1,1,761000,1,610.57,0,1,0.38,-113.5703654,53.44771893,1
10008255,2004,211.62,0,1,641500,1,711.217,0,0,0.22,-113.5696601,53.44808706,1
10008249,2004,262.7,1,1,897500,1,826.018,0,0,0.24,-113.5706876,53.44756058,1
10008258,2003,217.4,1,1,702000,1,919.445,0,0,0.17,-113.5694517,53.44798747,1
10008259,2004,241.4,1,1,776000,1,709.958,0,1,0.29,-113.5695527,53.44780362,1
10008242,2005,210.1,1,1,991500,1,1144.542,0,1,0.26,-113.5707253,53.4472462,1
10008260,2003,159.7,1,1,632500,1,572.937,0,0,0.36,-113.569663,53.44765125,1
10008241,2008,309.3,1,0,1019000,1,684.403,0,1,0.33,-113.5703252,53.44719534,1
10008256,2004,238.9,0,1,669500,1,597.38,0,1,0.3,-113.5696808,53.44750304,1
10008240,2005,282.1,1,1,909000,1,717.501,0,1,0.29,-113.5699195,53.44716018,1
10008239,2004,246.5,1,1,844500,1,661.309,0,1,0.28,-113.5696985,53.44733237,1
9990405,2002,227.5,0,1,623000,1,598.078,0,0,0.27,-113.5684156,53.44865993,1
9990395,2002,162.8,1,1,615500,1,644.185,0,0,0.33,-113.5689819,53.44819695,1
9990396,2002,260.1,1,1,764000,1,585.985,0,0,0.32,-113.5691936,53.44827185,1
9990371,2002,163,1,1,630500,1,588.717,0,0,0.36,-113.5686411,53.44870568,1
9990397,2002,158.1,1,1,624500,1,609.175,0,1,0.33,-113.5694165,53.44833331,1
9990372,2002,308.7,1,1,841000,1,588.73,0,1,0.34,-113.5688649,53.4487604,1
9990398,2002,217.4,1,1,718000,1,592.532,0,0,0.29,-113.5696345,53.44840149,1
9990373,2002,162.8,1,1,633500,1,587.563,0,0,0.37,-113.5690871,53.44881737,1
9990399,2001,166.6,1,1,715000,1,586.112,0,0,0.36,-113.5698327,53.44848308,1
9990374,2004,231.9,1,1,738500,1,601.518,0,0,0.3,-113.5692978,53.44888777,1
9990400,2001,255.1,1,1,769000,1,616.006,0,0,0.32,-113.5700146,53.44858258,1
9990375,2002,283.2,1,1,836500,1,647.941,0,1,0.33,-113.5694828,53.44898504,1
9990401,2001,268.4,1,1,816500,1,613.9,0,1,0.34,-113.5701993,53.44868658,1
9990376,2003,268.1,1,1,829000,1,719.505,0,1,0.32,-113.5696533,53.44909349,1
9990402,2002,194.7,1,1,737000,1,618.749,0,0,0.34,-113.5704011,53.44877717,1
9990403,2001,260.8,1,1,948000,1,687.916,0,1,0.29,-113.5706443,53.44884993,1
9944983,1998,180.2,1,1,491000,1,494.418,0,0,0.19,-113.5847513,53.45253917,1
9944984,1998,147.8,1,1,445000,1,415.726,0,1,0.18,-113.5849334,53.45255553,1
9944985,1998,178.98,1,1,485500,1,395.851,0,0,0.24,-113.5851066,53.45257635,1
9944986,1998,172.5,1,1,473500,1,417.442,0,0,0.2,-113.5852948,53.45257701,1
9944987,1998,180.9,0,1,477000,1,417.44,0,0,0.24,-113.5854693,53.45257761,1
9944988,1998,187.3,1,1,512000,1,417.439,0,0,0.26,-113.585644,53.45257597,1
9944989,1998,181.5,1,1,491000,1,417.439,0,1,0.21,-113.5858186,53.45257433,1
9944990,1998,190.8,1,1,518500,1,417.438,0,0,0.27,-113.5859931,53.45257494,1
9944991,1999,170.6,1,1,489000,1,417.437,0,1,0.22,-113.5861677,53.45257554,1
9944992,1998,147,1,1,443000,1,395.844,0,0,0.19,-113.5863378,53.45257613,1
9944993,1999,174.9,1,1,484000,1,395.844,0,0,0.23,-113.5865034,53.4525767,1
9944994,1999,131.1,1,1,422500,1,395.843,0,0,0.17,-113.586669,53.45257728,1
9944995,2000,130.6,0,1,408500,1,395.842,0,0,0.17,-113.5868345,53.45257785,1
9944996,2000,111.4,0,1,462500,1,395.841,1,0,0.28,-113.5870001,53.45257842,1
9952889,1999,141.3,1,1,424000,1,397,0,1,0.19,-113.5871659,53.45257899,1
9952890,2000,174.4,1,1,484500,1,417,0,0,0.22,-113.5873363,53.45257958,1
9952891,1998,144.4,1,1,428000,1,473.469,0,0,0.16,-113.5875319,53.45258026,1
9945028,1997,208.52,0,1,534000,1,517.296,0,0,0.24,-113.58515,53.45147571,1
9945027,1997,205.22,0,1,516000,1,467.812,0,0,0.23,-113.5853569,53.45147642,1
9945026,1998,207.6,0,1,533000,1,494.8,0,0,0.36,-113.5855582,53.45147712,1
9945025,1998,232.3,0,1,556000,1,494.799,0,0,0.27,-113.5857652,53.45147784,1
9945024,1999,190.9,1,1,548000,1,535.104,0,1,0.2,-113.5859974,53.45147864,1
9945023,1998,197,0,1,525000,1,652.691,0,0,0.15,-113.5862787,53.45144817,1
9945022,1997,195.08,1,1,572500,1,782.12,0,0,0.14,-113.5865253,53.4514917,1
9945021,1999,278.8,1,1,664500,1,668.204,0,0,0.2,-113.5866565,53.45166963,1
9945020,1998,196.7,0,1,531000,1,513.569,0,0,0.31,-113.5866127,53.45184022,1
9945019,1998,160.5,1,1,492500,1,482.496,0,0,0.19,-113.5866148,53.45196603,1
9945018,1997,191.65,1,1,525500,1,486.576,0,0,0.22,-113.5866167,53.45208286,1
9945017,1997,201.12,0,1,524500,1,543.032,0,0,0.21,-113.5866187,53.45220867,1
9964915,2001,162.2,0,1,458000,1,494.079,0,0,0.17,-113.5844827,53.45012996,1
9964875,1999,168.4,1,1,487000,1,440.817,0,1,0.21,-113.5844815,53.45024678,1
9964874,1999,161.8,1,1,496000,1,419.228,0,0,0.2,-113.5844804,53.45035461,1
9957173,1999,174.1,0,1,475500,1,417,0,0,0.33,-113.5844793,53.45046244,1
9957172,2001,148.2,0,1,435000,1,439,0,0,0.18,-113.5844782,53.45056577,1
9957171,1999,177,0,1,450500,1,492,0,0,0.2,-113.584477,53.45068259,1
9957197,2001,176.7,1,1,500000,1,435,0,1,0.21,-113.5844743,53.45094767,1
9957196,2001,177.8,0,1,452500,1,417,0,0,0.23,-113.5844732,53.4510555,1
9957195,2001,153.6,0,1,437500,1,396,0,0,0.2,-113.5844722,53.45115884,1
9945032,2000,159.4,0,1,461000,1,417.457,0,0,0.22,-113.5844712,53.45125768,1
9945031,2001,173.4,0,1,452500,1,417.458,0,0,0.22,-113.5844701,53.45136102,1
9945030,1998,179.6,0,1,468000,1,417.458,0,0,0.33,-113.584469,53.45146885,1
9945029,1998,133.05,1,1,436500,1,463.343,0,0,0.16,-113.5844679,53.45157668,1
9944997,1998,141.92,1,1,450500,1,461.281,0,0,0.16,-113.5823146,53.45312376,1
9944945,1998,146.1,1,1,423500,1,419.626,0,0,0.18,-113.582861,53.45353679,1
9944998,2001,209.6,1,1,638500,1,417.454,0,0,0.42,-113.5824602,53.45305912,1
9944946,1998,128.4,1,1,408500,1,395.871,0,0,0.17,-113.5829777,53.45345857,1
9944947,1998,142.7,0,1,415000,1,395.871,0,0,0.19,-113.5831027,53.45339385,1
9945000,1998,180.9,0,1,453000,1,395.864,0,0,0.33,-113.5827202,53.45292524,1
9944948,1998,139.1,1,1,425000,1,395.87,0,0,0.18,-113.5832276,53.45332914,1
9945001,1998,180.9,0,1,464000,1,395.864,0,0,0.32,-113.5828451,53.45286053,1
9944949,1998,142.7,1,1,498000,1,439.055,0,0,0.33,-113.5833594,53.45325996,1
9945002,1998,165.44,1,1,469500,1,417.458,0,0,0.2,-113.5829735,53.45279358,1
9944950,2000,149,1,1,442500,1,417.461,0,1,0.18,-113.5834945,53.45318854,1
9945003,1998,187.2,0,1,486000,1,439.051,0,0,0.24,-113.5831086,53.45272441,1
9944951,2000,155,1,1,448500,1,417.461,0,0,0.19,-113.5836262,53.4531216,1
9945004,1998,223.16,1,1,537000,1,439.053,0,0,0.33,-113.5832472,53.452653,1
9944952,2000,145.1,0,1,424500,1,417.46,0,1,0.18,-113.583758,53.45305467,1
9945005,1999,145.3,1,1,444000,1,417.461,0,1,0.18,-113.5833823,53.45258159,1
9944953,1998,161.5,1,1,462000,1,463.342,0,0,0.19,-113.5838977,53.45298102,1
9945006,1998,109,0,1,396000,1,395.868,0,0,0.28,-113.5835107,53.45251464,1
9945007,1997,178.16,1,1,485500,1,395.87,0,0,0.32,-113.5836356,53.45244992,1
9944979,1997,149,1,1,447000,1,434.326,0,0,0.17,-113.5842373,53.4528227,1
9945008,1997,141.62,1,1,427500,1,395.872,0,0,0.19,-113.5837605,53.45238521,1
9944980,1997,179.3,1,1,482000,1,395.825,0,1,0.24,-113.5843542,53.45274223,1
9945009,1997,181.94,1,1,482000,1,430.708,0,0,0.27,-113.5838909,53.45231602,1
9945010,1997,147,0,1,429000,1,396.053,0,0,0.19,-113.5840336,53.4522626,1
9944982,1997,168.1,1,1,473000,1,445.661,0,0,0.2,-113.5846205,53.45261735,1
9945011,1998,152.9,1,1,456000,1,408.829,0,0,0.2,-113.5841895,53.45219575,1
9945012,1998,130.76,0,1,411500,1,431.407,0,0,0.17,-113.5843583,53.45212894,1
9945013,1998,174.58,1,1,507500,1,441.88,0,0,0.24,-113.5844897,53.45205751,1
9945014,1998,133.9,0,1,398500,1,394.303,0,0,0.19,-113.584464,53.45195857,1
9945015,1998,162.76,1,1,483500,1,461.045,0,0,0.28,-113.5844652,53.45183726,1
9986943,2001,88,1,1,389500,1,334.669,0,0,0.26,-113.578763,53.44838684,1
9986942,2001,136.8,1,0,411000,1,352.668,0,0,0.19,-113.5789104,53.44838961,1
9991521,2002,93.6,0,1,409500,1,374.255,0,0,0.25,-113.5789588,53.44803483,1
9986941,2001,127,1,0,392000,1,338.524,0,0,0.19,-113.5790549,53.44839012,1
9991520,2002,95.8,1,0,417500,1,323.874,0,0,0.3,-113.5789584,53.44794946,1
9986940,2001,88.9,0,1,381500,1,331.076,0,0,0.27,-113.579195,53.44839061,1
9991519,2002,127,1,0,404000,1,323.874,0,0,0.2,-113.5789581,53.44786858,1
9986939,2001,93.3,0,0,392000,1,412.316,0,0,0.23,-113.5793708,53.44839123,1
9991518,2002,127,0,0,391000,1,323.874,0,0,0.2,-113.5789578,53.44778771,1
9986938,2001,102.6,0,1,435500,1,545.677,0,0,0.19,-113.579587,53.4484212,1
9991517,2002,130.3,1,0,418500,1,323.875,0,0,0.21,-113.5789575,53.44770683,1
9986937,2002,104.8,0,0,431000,1,488.255,0,0,0.21,-113.579738,53.4483431,1
9991516,2003,127,0,0,407000,1,323.874,0,0,0.34,-113.5789572,53.44762595,1
9986936,2001,91.9,0,1,393000,1,344.156,0,0,0.27,-113.5798349,53.44823561,1
9991515,2002,93.6,0,0,400000,1,323.874,0,0,0.29,-113.5789569,53.44754508,1
9986935,2002,130.3,0,1,397500,1,370.212,0,0,0.19,-113.5799388,53.44817756,1
9991514,2002,140.3,1,0,421500,1,323.874,0,0,0.22,-113.5789566,53.4474642,1
9986934,2002,103.9,0,1,414500,1,373.948,0,0,0.28,-113.580046,53.44811953,1
9991513,2002,142.2,0,1,422500,1,352.267,0,0,0.21,-113.5789563,53.44737883,1
9986933,2002,121.9,1,1,404500,1,377.681,0,0,0.17,-113.5801531,53.448057,1
9991512,2002,130.5,0,1,422500,1,516.351,0,0,0.13,-113.5789088,53.44724387,1
9986932,2002,140.4,0,1,413000,1,381.416,0,0,0.19,-113.5802583,53.44799447,1
9991511,2002,134.5,1,0,440500,1,866.078,0,0,0.11,-113.5789018,53.4470821,1
9986931,2001,136.6,0,1,410500,1,385.15,0,0,0.18,-113.5803674,53.44793644,1
9991510,2002,122.2,1,1,443500,1,732.623,0,0,0.09,-113.5791291,53.44698405,1
9986930,2001,126.3,0,0,392500,1,388.885,0,0,0.17,-113.5804726,53.44787391,1
9991509,2002,128.3,1,0,427000,1,479.714,0,0,0.14,-113.5794192,53.44702102,1
9986929,2001,103.7,0,1,415500,1,392.619,0,0,0.26,-113.5805817,53.44781588,1
9991508,2001,137.4,0,0,413500,1,360.258,0,0,0.19,-113.5796173,53.44703519,1
9986928,2001,131.8,1,1,422500,1,440.653,0,0,0.15,-113.580709,53.44775792,1
9991507,2002,93.6,1,0,418000,1,323.874,0,0,0.29,-113.5797695,53.44703573,1
9991506,2002,143.6,1,1,448000,1,352.663,0,0,0.21,-113.5799109,53.44703623,1
9991505,2002,105,0,0,370500,1,424.994,0,0,0.13,-113.5800972,53.44703688,1
9991504,2002,127.8,0,0,414500,1,555.393,0,0,0.12,-113.5803183,53.44700171,1
9991503,2002,93.6,1,0,437500,1,535.45,0,0,0.17,-113.5804727,53.44707639,1
9991502,2002,126.8,1,0,409500,1,360.31,0,0,0.18,-113.580563,53.44718679,1
9991501,2002,119.9,1,0,402000,1,392.339,0,0,0.15,-113.5806622,53.44724555,1
9981585,2002,211.5,0,1,838000,1,748.291,0,0,0.35,-113.5698556,53.45173164,1
9981586,2001,305.5,1,1,873000,1,704.728,0,1,0.3,-113.5698331,53.4519023,1
9981587,2001,171.2,1,1,768500,1,705.487,0,0,0.33,-113.5698124,53.45206847,1
9981624,2000,223.7,1,1,1121000,1,911.216,1,0,0.31,-113.5705198,53.45222602,1
9981588,2002,280.3,0,1,786000,1,707.871,0,0,0.3,-113.5697925,53.45223464,1
9981623,2002,274.3,1,1,915000,1,876.941,0,0,0.24,-113.5709008,53.45227007,1
9981589,2001,279.6,1,1,812500,1,712.17,0,0,0.3,-113.5697734,53.45239632,1
9981622,2002,298,1,1,965500,1,1003.419,0,0,0.23,-113.5711235,53.45240117,1
9981590,2002,171.1,1,1,842000,1,717.583,0,1,0.33,-113.5697549,53.4525625,1
9981621,2002,188.1,1,1,907000,1,1253.382,0,0,0.21,-113.5710527,53.45269521,1
9981591,2003,257.3,1,1,903000,1,719.781,0,0,0.29,-113.5697397,53.45272419,1
9981620,2003,397.9,1,1,1424500,1,1127.489,0,0,0.27,-113.5708248,53.45282694,1
9981592,2002,370.6,1,1,1024000,1,721.698,0,1,0.38,-113.5697257,53.45289038,1
9981619,2001,212.8,1,1,1003500,1,858.779,0,1,0.3,-113.5704731,53.45283691,1
9981593,2002,252.5,1,1,762000,1,712.554,0,0,0.26,-113.5697062,53.45310598,1
9981594,2001,158.7,0,1,679500,1,713.953,0,0,0.29,-113.5696729,53.45329906,1
9981595,2002,228.7,1,1,712500,1,736.815,0,1,0.24,-113.5695936,53.45350995,1
9981596,2002,268.3,1,1,819000,1,1158.954,0,1,0.18,-113.5697053,53.45370805,1
9981597,2002,236.9,1,1,668000,1,781.314,0,0,0.22,-113.5700441,53.45370253,1
9981598,2002,245.2,1,1,764500,1,734.17,0,1,0.29,-113.570383,53.45368577,1
9981618,2003,436.7,1,1,1225000,1,744.303,0,1,0.39,-113.5703989,53.45318036,1
9981599,2002,253.4,1,1,760000,1,735.476,0,1,0.27,-113.5706584,53.45368452,1
9981617,2002,277.3,0,1,779000,1,700.287,0,1,0.28,-113.5706838,53.45318139,1
9981600,2002,197,1,1,819500,1,735.473,0,0,0.29,-113.5709338,53.45368551,1
9981616,2001,239.4,1,1,707500,1,670.971,0,0,0.28,-113.5709548,53.45318236,1
9981601,2002,254.1,1,1,767000,1,735.471,0,0,0.27,-113.5712093,53.4536865,1
9981615,2001,253.6,1,1,785500,1,670.975,0,0,0.28,-113.57122,53.45318331,1
9981602,2001,160.2,1,1,794500,1,735.467,0,0,0.33,-113.5714847,53.45368748,1
9981614,2002,280.3,1,1,817000,1,670.98,0,0,0.33,-113.5714852,53.45318202,1
9981603,2003,326.5,1,1,995000,1,735.465,0,0,0.33,-113.5717601,53.45368623,1
9981613,2001,253.8,1,1,862500,1,742.48,0,0,0.26,-113.5717649,53.45318077,1
9981604,2001,267.7,1,1,708500,1,675.179,0,1,0.26,-113.5720243,53.45368717,1
9981605,2003,223.2,1,1,701500,1,675.202,0,0,0.26,-113.5722771,53.45368808,1
9981606,2001,264,1,1,735500,1,680.271,0,1,0.26,-113.5725732,53.45371385,1
9981607,2002,245.7,1,1,751500,1,975.705,0,1,0.18,-113.5728926,53.45371499,1
9981608,2002,178.5,1,1,788000,1,908.306,0,0,0.25,-113.5731807,53.4536621,1
9981609,2002,156.4,1,1,746500,1,906.173,0,1,0.23,-113.5731047,53.45331811,1
9981610,2001,245.4,1,1,818500,1,940.965,0,1,0.21,-113.5729436,53.45317601,1
9981611,2001,241.7,1,1,766000,1,640.039,0,1,0.3,-113.5726076,53.4531456,1
9981612,2002,265.1,0,1,777500,1,757.288,0,1,0.26,-113.5723196,53.45316703,1
9981635,2003,223.1,1,1,731000,1,625.504,0,1,0.27,-113.5724897,53.45291828,1
9981634,2001,250.6,0,1,661000,1,658.975,0,1,0.29,-113.5716542,53.45292876,1
9981636,2002,171.7,0,1,702500,1,626.301,0,0,0.38,-113.5724898,53.4527745,1
9981633,2001,249,1,1,770000,1,666.391,0,0,0.29,-113.5716539,53.45277151,1
9981637,2001,286.2,1,1,827500,1,656.951,0,0,0.34,-113.57249,53.45262623,1
9981638,2002,290.8,1,1,838500,1,627.931,0,1,0.33,-113.5724901,53.45247796,1
9981632,2000,270.7,0,1,762500,1,676.468,0,0,0.29,-113.5716537,53.45261425,1
9981639,2003,410.9,1,1,1184500,1,793.357,0,1,0.34,-113.5724917,53.45230274,1
9981631,2002,180.8,1,1,923500,1,753.172,1,1,0.32,-113.5716534,53.45243453,1
9994012,2002,150.7,1,1,583000,1,586.318,0,1,0.32,-113.5676614,53.45087004,1
9994013,2002,150.7,1,1,584500,1,532.14,0,0,0.36,-113.5676342,53.45102271,1
9994014,2002,140.3,1,1,562500,1,532.159,0,0,0.33,-113.5676392,53.45113954,1
9994015,2002,140.3,1,1,569500,1,532.294,0,0,0.36,-113.5676564,53.45125193,1
9994016,2002,140.3,1,1,546000,1,532.225,0,1,0.36,-113.5677071,53.45135995,1
9994017,2002,140.3,1,1,568000,1,584.846,0,0,0.3,-113.5677962,53.45151304,1
9994018,2002,150.4,1,1,631000,1,595.195,1,0,0.32,-113.5677279,53.45161164,1
9994019,2002,150.4,1,1,649000,1,630.973,1,0,0.3,-113.5675081,53.45172991,1
9994020,2001,150.5,1,1,637000,1,531.951,1,0,0.36,-113.5672813,53.45173358,1
9994021,2001,150.5,1,1,637500,1,532.187,1,0,0.36,-113.5670571,53.4517103,1
9994033,2002,150.7,1,1,592000,1,611.902,0,1,0.31,-113.5669668,53.45113037,1
9994022,2001,150.8,1,1,605000,1,531.943,1,0,0.36,-113.566884,53.45170967,1
9994032,2002,150.7,1,1,583500,1,532.194,0,1,0.36,-113.566771,53.45115662,1
9994023,2001,150.8,1,1,637500,1,532.048,1,0,0.36,-113.5667149,53.45173153,1
9994031,2002,140.3,1,1,562000,1,532.219,0,1,0.33,-113.5665903,53.45117618,1
9994024,2002,150.7,1,1,612000,1,532.267,1,1,0.36,-113.5665468,53.45174889,1
9994030,2002,140.3,1,1,556500,1,532.132,0,0,0.33,-113.5664089,53.45119799,1
9994025,2002,150.7,1,1,645000,1,532.326,1,1,0.36,-113.5663785,53.45177299,1
9994029,2002,150.7,1,1,585500,1,532.328,0,0,0.39,-113.566222,53.4512063,1
9994026,2002,140.3,1,1,621000,1,532.234,1,1,0.33,-113.5662021,53.45182627,1
9994028,2002,150.7,1,1,566500,1,723.251,0,0,0.26,-113.5660064,53.45121675,1
9994027,2002,140.3,1,1,604000,1,740.821,1,0,0.24,-113.5659616,53.4518209,1
9985393,2000,148,1,1,628500,1,664.663,1,0,0.28,-113.5684574,53.45138962,1
9985395,2001,148,1,1,569000,1,549.013,0,0,0.34,-113.5692802,53.45166667,1
9985392,2000,148,1,1,629000,1,545.274,1,1,0.34,-113.568404,53.4515377,1
9985369,2001,148,1,1,574500,1,540.62,0,0,0.35,-113.5692383,53.45178333,1
9985391,2001,139.5,1,1,606000,1,504.501,1,1,0.35,-113.5683844,53.45165894,1
9985370,2001,139.5,1,1,562500,1,541.913,0,1,0.33,-113.5692076,53.45190004,1
9985390,2001,139.5,1,1,608500,1,525.37,1,1,0.34,-113.5683535,53.45176666,1
9985371,2001,139.5,1,1,562000,1,588.73,0,0,0.3,-113.5691892,53.45200332,1
9985389,2001,148,1,1,640000,1,507.163,1,1,0.37,-113.5683168,53.45188784,1
9985372,2002,141,1,1,559000,1,543.441,0,0,0.33,-113.5691791,53.45212459,1
9985373,2002,141,1,1,558000,1,535.665,0,0,0.33,-113.5691796,53.45223243,1
9985388,2001,148,1,1,656000,1,519.631,1,1,0.36,-113.5682989,53.4520001,1
9985374,2001,148,1,1,574000,1,486.684,0,1,0.38,-113.569187,53.45234928,1
9985387,2002,141,1,1,617500,1,471.685,1,1,0.38,-113.5682967,53.4521259,1
9985375,2001,148,1,1,572000,1,469.428,0,1,0.4,-113.5691826,53.45245709,1
9985386,2002,141,1,1,618500,1,480.925,1,1,0.37,-113.5683043,53.45223376,1
9985376,2001,141,1,1,558000,1,490.899,0,1,0.36,-113.5691637,53.45256486,1
